duelist_id,duelist,position,card_id,card,rate,card_url
33,Guardian Sebek,10,645,Royal Guard,3.13%,https://yugioh-fm-db.pages.dev/cards/645
33,Guardian Sebek,11,409,Metal Dragon,1.37%,https://yugioh-fm-db.pages.dev/cards/409
33,Guardian Sebek,12,415,Mechanicalchacer,0.20%,https://yugioh-fm-db.pages.dev/cards/415
33,Guardian Sebek,13,99,Pumpking the King of Ghosts,1.37%,https://yugioh-fm-db.pages.dev/cards/99
33,Guardian Sebek,14,379,La Jinn the Mystical Genie,0.20%,https://yugioh-fm-db.pages.dev/cards/379
33,Guardian Sebek,15,440,7 Colored Fish,0.20%,https://yugioh-fm-db.pages.dev/cards/440
33,Guardian Sebek,16,441,Mech Bass,1.37%,https://yugioh-fm-db.pages.dev/cards/441
33,Guardian Sebek,17,447,Giant Red Seasnake,0.20%,https://yugioh-fm-db.pages.dev/cards/447
33,Guardian Sebek,18,508,Cyber Saurus,1.37%,https://yugioh-fm-db.pages.dev/cards/508
33,Guardian Sebek,19,523,The Bistro Butcher,0.20%,https://yugioh-fm-db.pages.dev/cards/523
33,Guardian Sebek,20,388,Pendulum Machine,1.37%,https://yugioh-fm-db.pages.dev/cards/388
33,Guardian Sebek,21,408,Giant Mech-soldier,1.37%,https://yugioh-fm-db.pages.dev/cards/408
33,Guardian Sebek,22,26,Battle Ox,0.20%,https://yugioh-fm-db.pages.dev/cards/26
33,Guardian Sebek,23,78,Axe Raider,0.20%,https://yugioh-fm-db.pages.dev/cards/78
33,Guardian Sebek,24,124,Ancient Tool,1.37%,https://yugioh-fm-db.pages.dev/cards/124
33,Guardian Sebek,25,127,Ansatsu,0.20%,https://yugioh-fm-db.pages.dev/cards/127
33,Guardian Sebek,26,419,Giganto,1.37%,https://yugioh-fm-db.pages.dev/cards/419
33,Guardian Sebek,27,545,Skelgon,1.37%,https://yugioh-fm-db.pages.dev/cards/545
33,Guardian Sebek,28,423,Dice Armadillo,1.37%,https://yugioh-fm-db.pages.dev/cards/423
33,Guardian Sebek,29,513,Guardian of the Throne Room,1.37%,https://yugioh-fm-db.pages.dev/cards/513
33,Guardian Sebek,30,621,Succubus Knight,0.20%,https://yugioh-fm-db.pages.dev/cards/621
33,Guardian Sebek,31,624,High Tide Gyojin,0.20%,https://yugioh-fm-db.pages.dev/cards/624
33,Guardian Sebek,32,32,Two-headed King Rex,0.20%,https://yugioh-fm-db.pages.dev/cards/32
33,Guardian Sebek,33,44,Rogue Doll,0.20%,https://yugioh-fm-db.pages.dev/cards/44
33,Guardian Sebek,34,81,Crawling Dragon #2,0.20%,https://yugioh-fm-db.pages.dev/cards/81
33,Guardian Sebek,35,94,Crawling Dragon,1.37%,https://yugioh-fm-db.pages.dev/cards/94
33,Guardian Sebek,36,111,Doma The Angel of Silence,1.37%,https://yugioh-fm-db.pages.dev/cards/111
33,Guardian Sebek,37,131,Octoberser,1.37%,https://yugioh-fm-db.pages.dev/cards/131
33,Guardian Sebek,38,368,Shadow Ghoul,0.20%,https://yugioh-fm-db.pages.dev/cards/368
33,Guardian Sebek,39,377,Ryu-kishin Powered,0.20%,https://yugioh-fm-db.pages.dev/cards/377
33,Guardian Sebek,40,438,Metal Fish,1.37%,https://yugioh-fm-db.pages.dev/cards/438
33,Guardian Sebek,41,448,Spike Seadra,0.20%,https://yugioh-fm-db.pages.dev/cards/448
33,Guardian Sebek,42,507,Crazy Fish,0.20%,https://yugioh-fm-db.pages.dev/cards/507
33,Guardian Sebek,43,596,Ghoul with an Appetite,0.20%,https://yugioh-fm-db.pages.dev/cards/596
33,Guardian Sebek,44,614,Hunter Spider,1.37%,https://yugioh-fm-db.pages.dev/cards/614
33,Guardian Sebek,45,625,Fairy of the Fountain,0.20%,https://yugioh-fm-db.pages.dev/cards/625
33,Guardian Sebek,46,636,Blue-winged Crown,0.20%,https://yugioh-fm-db.pages.dev/cards/636
33,Guardian Sebek,47,648,Machine Attacker,0.20%,https://yugioh-fm-db.pages.dev/cards/648
33,Guardian Sebek,48,466,Skull Red Bird,0.20%,https://yugioh-fm-db.pages.dev/cards/466
33,Guardian Sebek,49,493,Maha Vailo,0.20%,https://yugioh-fm-db.pages.dev/cards/493
33,Guardian Sebek,50,498,Morinphen,0.20%,https://yugioh-fm-db.pages.dev/cards/498
33,Guardian Sebek,51,31,Koumori Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/31
33,Guardian Sebek,52,36,The Snake Hair,0.20%,https://yugioh-fm-db.pages.dev/cards/36
33,Guardian Sebek,53,43,Karbonala Warrior,0.20%,https://yugioh-fm-db.pages.dev/cards/43
33,Guardian Sebek,54,51,Armored Lizard,0.20%,https://yugioh-fm-db.pages.dev/cards/51
33,Guardian Sebek,55,55,Giant Flea,0.20%,https://yugioh-fm-db.pages.dev/cards/55
33,Guardian Sebek,56,66,Kojikocy,0.20%,https://yugioh-fm-db.pages.dev/cards/66
33,Guardian Sebek,57,93,Zanki,1.37%,https://yugioh-fm-db.pages.dev/cards/93
33,Guardian Sebek,58,125,Faith Bird,0.20%,https://yugioh-fm-db.pages.dev/cards/125
33,Guardian Sebek,59,168,Darkfire Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/168
33,Guardian Sebek,60,230,Rare Fish,0.20%,https://yugioh-fm-db.pages.dev/cards/230
33,Guardian Sebek,61,275,Ground Attacker Bugroth,0.20%,https://yugioh-fm-db.pages.dev/cards/275
33,Guardian Sebek,62,286,Gatekeeper,1.37%,https://yugioh-fm-db.pages.dev/cards/286
33,Guardian Sebek,63,353,Takriminos,0.20%,https://yugioh-fm-db.pages.dev/cards/353
33,Guardian Sebek,64,355,Megasonic Eye,1.37%,https://yugioh-fm-db.pages.dev/cards/355
33,Guardian Sebek,65,413,Cyber Soldier,1.37%,https://yugioh-fm-db.pages.dev/cards/413
33,Guardian Sebek,66,462,The Immortal of Thunder,0.20%,https://yugioh-fm-db.pages.dev/cards/462
33,Guardian Sebek,67,597,Pale Beast,0.20%,https://yugioh-fm-db.pages.dev/cards/597
33,Guardian Sebek,68,631,Maiden of the Moonlight,0.20%,https://yugioh-fm-db.pages.dev/cards/631
33,Guardian Sebek,69,405,Saber Slasher,0.20%,https://yugioh-fm-db.pages.dev/cards/405
33,Guardian Sebek,70,433,Ancient Elf,0.20%,https://yugioh-fm-db.pages.dev/cards/433
33,Guardian Sebek,71,7,Winged Dragon #1,0.20%,https://yugioh-fm-db.pages.dev/cards/7
33,Guardian Sebek,72,41,Celtic Guardian,0.20%,https://yugioh-fm-db.pages.dev/cards/41
33,Guardian Sebek,73,117,Spirit of the Books,0.20%,https://yugioh-fm-db.pages.dev/cards/117
33,Guardian Sebek,74,136,Witty Phantom,0.20%,https://yugioh-fm-db.pages.dev/cards/136
33,Guardian Sebek,75,149,Lord of the Lamp,0.20%,https://yugioh-fm-db.pages.dev/cards/149
33,Guardian Sebek,76,249,Water Omotics,0.20%,https://yugioh-fm-db.pages.dev/cards/249
33,Guardian Sebek,77,297,Cyber Soldier of Darkworld,0.20%,https://yugioh-fm-db.pages.dev/cards/297
33,Guardian Sebek,78,352,Kanan the Swordmistress,0.20%,https://yugioh-fm-db.pages.dev/cards/352
33,Guardian Sebek,79,460,Bolt Escargot,0.20%,https://yugioh-fm-db.pages.dev/cards/460
33,Guardian Sebek,80,511,Bean Soldier,0.20%,https://yugioh-fm-db.pages.dev/cards/511
33,Guardian Sebek,81,512,Cannon Soldier,0.20%,https://yugioh-fm-db.pages.dev/cards/512
33,Guardian Sebek,82,542,Misairuzame,1.37%,https://yugioh-fm-db.pages.dev/cards/542
33,Guardian Sebek,83,557,Steel Ogre Grotto #1,1.37%,https://yugioh-fm-db.pages.dev/cards/557
33,Guardian Sebek,84,86,Barox,0.20%,https://yugioh-fm-db.pages.dev/cards/86
33,Guardian Sebek,85,95,Crass Clown,0.20%,https://yugioh-fm-db.pages.dev/cards/95
33,Guardian Sebek,86,404,Tatsunootoshigo,0.20%,https://yugioh-fm-db.pages.dev/cards/404
33,Guardian Sebek,87,6,Feral Imp,0.20%,https://yugioh-fm-db.pages.dev/cards/6
33,Guardian Sebek,88,62,Harpie Lady,0.20%,https://yugioh-fm-db.pages.dev/cards/62
33,Guardian Sebek,89,91,Mystic Horseman,0.20%,https://yugioh-fm-db.pages.dev/cards/91
33,Guardian Sebek,90,163,Lisark,0.20%,https://yugioh-fm-db.pages.dev/cards/163
33,Guardian Sebek,91,351,Yaranzo,0.20%,https://yugioh-fm-db.pages.dev/cards/351
33,Guardian Sebek,92,470,Magical Ghost,0.20%,https://yugioh-fm-db.pages.dev/cards/470
33,Guardian Sebek,93,517,Sand Stone,0.20%,https://yugioh-fm-db.pages.dev/cards/517
33,Guardian Sebek,94,587,Mon Larvas,0.20%,https://yugioh-fm-db.pages.dev/cards/587
33,Guardian Sebek,95,595,Fiend Refrection #1,0.20%,https://yugioh-fm-db.pages.dev/cards/595
33,Guardian Sebek,96,626,Amazon of the Seas,0.20%,https://yugioh-fm-db.pages.dev/cards/626
33,Guardian Sebek,97,13,Tyhone,0.20%,https://yugioh-fm-db.pages.dev/cards/13
33,Guardian Sebek,98,27,Beaver Warrior,0.20%,https://yugioh-fm-db.pages.dev/cards/27
33,Guardian Sebek,99,46,Griffore,0.20%,https://yugioh-fm-db.pages.dev/cards/46
33,Guardian Sebek,100,49,Big Insect,0.20%,https://yugioh-fm-db.pages.dev/cards/49
33,Guardian Sebek,101,54,Gokibore,0.20%,https://yugioh-fm-db.pages.dev/cards/54
33,Guardian Sebek,102,70,Fiend Kraken,0.20%,https://yugioh-fm-db.pages.dev/cards/70
33,Guardian Sebek,103,71,Jellyfish,0.20%,https://yugioh-fm-db.pages.dev/cards/71
33,Guardian Sebek,104,128,LaMoon,0.20%,https://yugioh-fm-db.pages.dev/cards/128
33,Guardian Sebek,105,216,Dryad,0.20%,https://yugioh-fm-db.pages.dev/cards/216
33,Guardian Sebek,106,287,Ogre of the Black Shadow,0.20%,https://yugioh-fm-db.pages.dev/cards/287
33,Guardian Sebek,107,412,Giga-tech Wolf,0.20%,https://yugioh-fm-db.pages.dev/cards/412
33,Guardian Sebek,108,384,Dark Rabbit,0.20%,https://yugioh-fm-db.pages.dev/cards/384
33,Guardian Sebek,109,89,Catapult Turtle,1.37%,https://yugioh-fm-db.pages.dev/cards/89
33,Guardian Sebek,110,83,Castle of Dark Illusions,0.20%,https://yugioh-fm-db.pages.dev/cards/83
33,Guardian Sebek,111,418,Golgoil,0.20%,https://yugioh-fm-db.pages.dev/cards/418
33,Guardian Sebek,112,497,Yado Karu,0.20%,https://yugioh-fm-db.pages.dev/cards/497
33,Guardian Sebek,113,416,Blocker,0.20%,https://yugioh-fm-db.pages.dev/cards/416
33,Guardian Sebek,114,2,Mystical Elf,0.20%,https://yugioh-fm-db.pages.dev/cards/2
33,Guardian Sebek,115,170,Spirit of the Harp,0.20%,https://yugioh-fm-db.pages.dev/cards/170
33,Guardian Sebek,116,325,Machine Conversion Factory,3.91%,https://yugioh-fm-db.pages.dev/cards/325
33,Guardian Sebek,117,362,Millennium Shield,1.37%,https://yugioh-fm-db.pages.dev/cards/362
33,Guardian Sebek,118,366,Labyrinth Wall,1.37%,https://yugioh-fm-db.pages.dev/cards/366
33,Guardian Sebek,119,658,Metalmorph,3.13%,https://yugioh-fm-db.pages.dev/cards/658
33,Guardian Sebek,120,669,Shadow Spell,7.81%,https://yugioh-fm-db.pages.dev/cards/669
33,Guardian Sebek,121,685,Acid Trap Hole,3.13%,https://yugioh-fm-db.pages.dev/cards/685
33,Guardian Sebek,122,687,Goblin Fan,3.13%,https://yugioh-fm-db.pages.dev/cards/687
33,Guardian Sebek,123,690,Fake Trap,1.76%,https://yugioh-fm-db.pages.dev/cards/690
31,Labyrinth Mage,1,374,Gate Guardian,2.34%,https://yugioh-fm-db.pages.dev/cards/374
31,Labyrinth Mage,2,613,Twin-headed Thunder Dragon,2.34%,https://yugioh-fm-db.pages.dev/cards/613
31,Labyrinth Mage,3,371,Sanga of the Thunder,2.34%,https://yugioh-fm-db.pages.dev/cards/371
31,Labyrinth Mage,4,373,Suijin,2.34%,https://yugioh-fm-db.pages.dev/cards/373
31,Labyrinth Mage,5,370,Labyrinth Tank,2.34%,https://yugioh-fm-db.pages.dev/cards/370
31,Labyrinth Mage,6,372,Kazejin,2.34%,https://yugioh-fm-db.pages.dev/cards/372
31,Labyrinth Mage,7,367,Jirai Gumo,0.59%,https://yugioh-fm-db.pages.dev/cards/367
31,Labyrinth Mage,8,564,Great Mammoth of Goldfine,2.34%,https://yugioh-fm-db.pages.dev/cards/564
31,Labyrinth Mage,9,223,Roaring Ocean Snake,1.17%,https://yugioh-fm-db.pages.dev/cards/223
31,Labyrinth Mage,10,531,Mystical Sand,1.17%,https://yugioh-fm-db.pages.dev/cards/531
31,Labyrinth Mage,11,426,Stone D.,2.34%,https://yugioh-fm-db.pages.dev/cards/426
31,Labyrinth Mage,12,453,Millennium Golem,2.34%,https://yugioh-fm-db.pages.dev/cards/453
31,Labyrinth Mage,13,458,Kaminari Attack,1.17%,https://yugioh-fm-db.pages.dev/cards/458
31,Labyrinth Mage,14,520,Turtle Bird,1.17%,https://yugioh-fm-db.pages.dev/cards/520
31,Labyrinth Mage,15,639,Amphibious Bugroth,1.17%,https://yugioh-fm-db.pages.dev/cards/639
31,Labyrinth Mage,16,99,Pumpking the King of Ghosts,1.17%,https://yugioh-fm-db.pages.dev/cards/99
31,Labyrinth Mage,17,375,Dungeon Worm,1.17%,https://yugioh-fm-db.pages.dev/cards/375
31,Labyrinth Mage,18,376,Monster Tamer,1.17%,https://yugioh-fm-db.pages.dev/cards/376
31,Labyrinth Mage,19,400,Emperor of the Land and Sea,1.17%,https://yugioh-fm-db.pages.dev/cards/400
31,Labyrinth Mage,20,447,Giant Red Seasnake,0.59%,https://yugioh-fm-db.pages.dev/cards/447
31,Labyrinth Mage,21,150,Akihiron,1.17%,https://yugioh-fm-db.pages.dev/cards/150
31,Labyrinth Mage,22,545,Skelgon,1.17%,https://yugioh-fm-db.pages.dev/cards/545
31,Labyrinth Mage,23,624,High Tide Gyojin,0.59%,https://yugioh-fm-db.pages.dev/cards/624
31,Labyrinth Mage,24,131,Octoberser,1.17%,https://yugioh-fm-db.pages.dev/cards/131
31,Labyrinth Mage,25,368,Shadow Ghoul,0.59%,https://yugioh-fm-db.pages.dev/cards/368
31,Labyrinth Mage,26,369,Wall Shadow,2.34%,https://yugioh-fm-db.pages.dev/cards/369
31,Labyrinth Mage,27,425,Thunder Dragon,1.17%,https://yugioh-fm-db.pages.dev/cards/425
31,Labyrinth Mage,28,519,Fire Kraken,1.17%,https://yugioh-fm-db.pages.dev/cards/519
31,Labyrinth Mage,29,596,Ghoul with an Appetite,0.59%,https://yugioh-fm-db.pages.dev/cards/596
31,Labyrinth Mage,30,625,Fairy of the Fountain,0.59%,https://yugioh-fm-db.pages.dev/cards/625
31,Labyrinth Mage,31,632,Stone Ogre Grotto,1.17%,https://yugioh-fm-db.pages.dev/cards/632
31,Labyrinth Mage,32,599,Violent Rain,0.59%,https://yugioh-fm-db.pages.dev/cards/599
31,Labyrinth Mage,33,36,The Snake Hair,0.59%,https://yugioh-fm-db.pages.dev/cards/36
31,Labyrinth Mage,34,51,Armored Lizard,0.59%,https://yugioh-fm-db.pages.dev/cards/51
31,Labyrinth Mage,35,454,Destroyer Golem,0.59%,https://yugioh-fm-db.pages.dev/cards/454
31,Labyrinth Mage,36,462,The Immortal of Thunder,0.59%,https://yugioh-fm-db.pages.dev/cards/462
31,Labyrinth Mage,37,647,Hyosube,0.59%,https://yugioh-fm-db.pages.dev/cards/647
31,Labyrinth Mage,38,518,Boulder Tortoise,1.17%,https://yugioh-fm-db.pages.dev/cards/518
31,Labyrinth Mage,39,249,Water Omotics,0.59%,https://yugioh-fm-db.pages.dev/cards/249
31,Labyrinth Mage,40,430,Water Magician,0.59%,https://yugioh-fm-db.pages.dev/cards/430
31,Labyrinth Mage,41,460,Bolt Escargot,0.59%,https://yugioh-fm-db.pages.dev/cards/460
31,Labyrinth Mage,42,593,Giant Turtle Who Feeds on Flames,1.17%,https://yugioh-fm-db.pages.dev/cards/593
31,Labyrinth Mage,43,630,Ancient Lizard Warrior,0.59%,https://yugioh-fm-db.pages.dev/cards/630
31,Labyrinth Mage,44,550,Behegon,0.59%,https://yugioh-fm-db.pages.dev/cards/550
31,Labyrinth Mage,45,74,Giant Soldier of Stone,1.17%,https://yugioh-fm-db.pages.dev/cards/74
31,Labyrinth Mage,46,77,Grappler,0.59%,https://yugioh-fm-db.pages.dev/cards/77
31,Labyrinth Mage,47,351,Yaranzo,0.59%,https://yugioh-fm-db.pages.dev/cards/351
31,Labyrinth Mage,48,445,Guardian of the Sea,0.59%,https://yugioh-fm-db.pages.dev/cards/445
31,Labyrinth Mage,49,456,Minomushi Warrior,0.59%,https://yugioh-fm-db.pages.dev/cards/456
31,Labyrinth Mage,50,470,Magical Ghost,0.59%,https://yugioh-fm-db.pages.dev/cards/470
31,Labyrinth Mage,51,517,Sand Stone,0.59%,https://yugioh-fm-db.pages.dev/cards/517
31,Labyrinth Mage,52,646,Gruesome Goo,0.59%,https://yugioh-fm-db.pages.dev/cards/646
31,Labyrinth Mage,53,435,Water Girl,0.59%,https://yugioh-fm-db.pages.dev/cards/435
31,Labyrinth Mage,54,449,"30,000-Year White Turtle",1.17%,https://yugioh-fm-db.pages.dev/cards/449
31,Labyrinth Mage,55,30,Zombie Warrior,0.59%,https://yugioh-fm-db.pages.dev/cards/30
31,Labyrinth Mage,56,70,Fiend Kraken,0.59%,https://yugioh-fm-db.pages.dev/cards/70
31,Labyrinth Mage,57,71,Jellyfish,0.59%,https://yugioh-fm-db.pages.dev/cards/71
31,Labyrinth Mage,58,132,The 13th Grave,0.59%,https://yugioh-fm-db.pages.dev/cards/132
31,Labyrinth Mage,59,241,Dark Assailant,0.59%,https://yugioh-fm-db.pages.dev/cards/241
31,Labyrinth Mage,60,361,Flying Penguin,0.59%,https://yugioh-fm-db.pages.dev/cards/361
31,Labyrinth Mage,61,450,Kappa Avenger,0.59%,https://yugioh-fm-db.pages.dev/cards/450
31,Labyrinth Mage,62,457,Stone Ghost,0.59%,https://yugioh-fm-db.pages.dev/cards/457
31,Labyrinth Mage,63,459,Tripwire Beast,0.59%,https://yugioh-fm-db.pages.dev/cards/459
31,Labyrinth Mage,64,566,Yormungarde,0.59%,https://yugioh-fm-db.pages.dev/cards/566
31,Labyrinth Mage,65,623,The Thing That Hides in the Mud,0.59%,https://yugioh-fm-db.pages.dev/cards/623
31,Labyrinth Mage,66,431,Ice Water,0.59%,https://yugioh-fm-db.pages.dev/cards/431
31,Labyrinth Mage,67,634,Night Lizard,0.59%,https://yugioh-fm-db.pages.dev/cards/634
31,Labyrinth Mage,68,76,Krokodilus,0.59%,https://yugioh-fm-db.pages.dev/cards/76
31,Labyrinth Mage,69,474,Sea Kamen,0.59%,https://yugioh-fm-db.pages.dev/cards/474
31,Labyrinth Mage,70,515,The Statue of Easter Island,0.59%,https://yugioh-fm-db.pages.dev/cards/515
31,Labyrinth Mage,71,89,Catapult Turtle,1.17%,https://yugioh-fm-db.pages.dev/cards/89
31,Labyrinth Mage,72,140,Toad Master,0.59%,https://yugioh-fm-db.pages.dev/cards/140
31,Labyrinth Mage,73,193,Turtle Tiger,0.59%,https://yugioh-fm-db.pages.dev/cards/193
31,Labyrinth Mage,74,196,Arma Knight,0.59%,https://yugioh-fm-db.pages.dev/cards/196
31,Labyrinth Mage,75,258,Beastking of the Swamps,0.59%,https://yugioh-fm-db.pages.dev/cards/258
31,Labyrinth Mage,76,455,Barrel Rock,0.59%,https://yugioh-fm-db.pages.dev/cards/455
31,Labyrinth Mage,77,583,Weather Report,0.59%,https://yugioh-fm-db.pages.dev/cards/583
31,Labyrinth Mage,78,146,Temple of Skulls,0.59%,https://yugioh-fm-db.pages.dev/cards/146
31,Labyrinth Mage,79,153,Dokuroizo the Grim Reaper,0.59%,https://yugioh-fm-db.pages.dev/cards/153
31,Labyrinth Mage,80,497,Yado Karu,0.59%,https://yugioh-fm-db.pages.dev/cards/497
31,Labyrinth Mage,81,615,Armored Starfish,0.59%,https://yugioh-fm-db.pages.dev/cards/615
31,Labyrinth Mage,82,28,Rock Ogre Grotto #1,0.59%,https://yugioh-fm-db.pages.dev/cards/28
31,Labyrinth Mage,83,257,Stone Armadiller,0.59%,https://yugioh-fm-db.pages.dev/cards/257
31,Labyrinth Mage,84,381,Toon Alligator,0.59%,https://yugioh-fm-db.pages.dev/cards/381
31,Labyrinth Mage,85,263,Rock Ogre Grotto #2,0.59%,https://yugioh-fm-db.pages.dev/cards/263
31,Labyrinth Mage,86,320,Stop Defense,2.34%,https://yugioh-fm-db.pages.dev/cards/320
31,Labyrinth Mage,87,366,Labyrinth Wall,1.17%,https://yugioh-fm-db.pages.dev/cards/366
31,Labyrinth Mage,88,652,Magical Labyrinth,1.17%,https://yugioh-fm-db.pages.dev/cards/652
31,Labyrinth Mage,89,655,Cursebreaker,1.17%,https://yugioh-fm-db.pages.dev/cards/655
31,Labyrinth Mage,90,660,Stain Storm,5.86%,https://yugioh-fm-db.pages.dev/cards/660
31,Labyrinth Mage,91,685,Acid Trap Hole,3.13%,https://yugioh-fm-db.pages.dev/cards/685
31,Labyrinth Mage,92,689,Reverse Trap,3.13%,https://yugioh-fm-db.pages.dev/cards/689
31,Labyrinth Mage,93,690,Fake Trap,2.93%,https://yugioh-fm-db.pages.dev/cards/690
38,Nitemare,1,380,Blue-eyes Ultimate Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/380
38,Nitemare,2,374,Gate Guardian,1.56%,https://yugioh-fm-db.pages.dev/cards/374
38,Nitemare,3,67,Perfectly Ultimate Great Moth,1.56%,https://yugioh-fm-db.pages.dev/cards/67
38,Nitemare,4,713,Meteor B. Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/713
38,Nitemare,5,217,B. Skull Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/217
38,Nitemare,6,1,Blue-eyes White Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/1
38,Nitemare,7,364,Black Luster Soldier,1.56%,https://yugioh-fm-db.pages.dev/cards/364
38,Nitemare,8,392,Metalzoa,1.56%,https://yugioh-fm-db.pages.dev/cards/392
38,Nitemare,9,708,Cosmo Queen,1.56%,https://yugioh-fm-db.pages.dev/cards/708
38,Nitemare,10,705,Tri-horned Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/705
38,Nitemare,11,613,Twin-headed Thunder Dragon,7.23%,https://yugioh-fm-db.pages.dev/cards/613
38,Nitemare,12,703,Sengenjin,1.56%,https://yugioh-fm-db.pages.dev/cards/703
38,Nitemare,13,707,Skull Knight,1.17%,https://yugioh-fm-db.pages.dev/cards/707
38,Nitemare,14,37,Gaia the Dragon Champion,1.17%,https://yugioh-fm-db.pages.dev/cards/37
38,Nitemare,15,57,Great Moth,1.56%,https://yugioh-fm-db.pages.dev/cards/57
38,Nitemare,16,371,Sanga of the Thunder,1.17%,https://yugioh-fm-db.pages.dev/cards/371
38,Nitemare,17,391,Zoa,0.78%,https://yugioh-fm-db.pages.dev/cards/391
38,Nitemare,18,710,Crab Turtle,1.56%,https://yugioh-fm-db.pages.dev/cards/710
38,Nitemare,19,716,Garma Sword,1.56%,https://yugioh-fm-db.pages.dev/cards/716
38,Nitemare,20,35,Dark Magician,1.17%,https://yugioh-fm-db.pages.dev/cards/35
38,Nitemare,21,358,Seiyaryu,1.17%,https://yugioh-fm-db.pages.dev/cards/358
38,Nitemare,22,373,Suijin,1.17%,https://yugioh-fm-db.pages.dev/cards/373
38,Nitemare,23,709,Chakra,0.78%,https://yugioh-fm-db.pages.dev/cards/709
38,Nitemare,24,717,Javelin Beetle,1.17%,https://yugioh-fm-db.pages.dev/cards/717
38,Nitemare,25,69,Thousand Dragon,0.78%,https://yugioh-fm-db.pages.dev/cards/69
38,Nitemare,26,82,Red-eyes B. Dragon,0.78%,https://yugioh-fm-db.pages.dev/cards/82
38,Nitemare,27,370,Labyrinth Tank,1.17%,https://yugioh-fm-db.pages.dev/cards/370
38,Nitemare,28,372,Kazejin,0.78%,https://yugioh-fm-db.pages.dev/cards/372
38,Nitemare,29,706,Serpent Night Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/706
38,Nitemare,30,718,Fortress Whale,0.78%,https://yugioh-fm-db.pages.dev/cards/718
38,Nitemare,31,38,Gaia the Fierce Knight,0.78%,https://yugioh-fm-db.pages.dev/cards/38
38,Nitemare,32,385,Bickuribox,0.78%,https://yugioh-fm-db.pages.dev/cards/385
38,Nitemare,33,427,Kaiser Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/427
38,Nitemare,34,467,Crimson Sunbird,3.52%,https://yugioh-fm-db.pages.dev/cards/467
38,Nitemare,35,442,Aqua Dragon,5.86%,https://yugioh-fm-db.pages.dev/cards/442
38,Nitemare,36,714,Firewing Pegasus,0.78%,https://yugioh-fm-db.pages.dev/cards/714
38,Nitemare,37,390,Launcher Spider,1.17%,https://yugioh-fm-db.pages.dev/cards/390
38,Nitemare,38,407,Machine King,2.25%,https://yugioh-fm-db.pages.dev/cards/407
38,Nitemare,39,471,Soul Hunter,2.34%,https://yugioh-fm-db.pages.dev/cards/471
38,Nitemare,40,509,Bracchio-raidus,1.95%,https://yugioh-fm-db.pages.dev/cards/509
38,Nitemare,41,564,Great Mammoth of Goldfine,2.34%,https://yugioh-fm-db.pages.dev/cards/564
38,Nitemare,42,711,Mikazukinoyaiba,0.78%,https://yugioh-fm-db.pages.dev/cards/711
38,Nitemare,43,401,Ushi Oni,3.13%,https://yugioh-fm-db.pages.dev/cards/401
38,Nitemare,44,223,Roaring Ocean Snake,0.39%,https://yugioh-fm-db.pages.dev/cards/223
38,Nitemare,45,465,Punished Eagle,0.39%,https://yugioh-fm-db.pages.dev/cards/465
38,Nitemare,46,529,Flame Cerebrus,0.39%,https://yugioh-fm-db.pages.dev/cards/529
38,Nitemare,47,531,Mystical Sand,0.39%,https://yugioh-fm-db.pages.dev/cards/531
38,Nitemare,48,571,B. Dragon Jungle King,0.39%,https://yugioh-fm-db.pages.dev/cards/571
38,Nitemare,49,572,Empress Judge,0.39%,https://yugioh-fm-db.pages.dev/cards/572
38,Nitemare,50,704,Skull Guardian,0.78%,https://yugioh-fm-db.pages.dev/cards/704
38,Nitemare,51,386,Harpie's Pet Dragon,0.78%,https://yugioh-fm-db.pages.dev/cards/386
